"ItemCode","RowId","WarehouseCode","InfoCode3","InfoCode5","Length","Width","Height","Unit","BarCodeTP","RowId_WO","BizDocId_WO","DocNo_WO","ItemName","InfoName","InfoName3","InfoName5","IFDName","LocationCode","InfoCode","ReceiptQuantity","ReceiptQuantity9","DeliveryQuantity","DeliveryQuantity9","CloseInventory","CloseInventory9","Color","Id","ParentId","IsGroup","Remark","Remark1","ClassCode","TimeSheet","TimeCount","ReceiptDate","DeliveryDate","ReceiptDate1","DeliveryDate1","ReceiptNo","DeliveryNo","Level","_GroupOrder","_FormatStyleKey"
FB00047,A0200003710235PX,TP20,SPM090,DCM11,1870.00,2070.00,1020.00,tấm,"1800047200001474189001",A0200001474189WO,A0200000406883WO,WB2607-0013,NFD30-H70 TRẮNG,NFD30-H70H70,NFD30-H70,H70,"",B7,NFD30-H70H70,3.9480,1.0000,3.9480,1.0000,0.0000,0.00,"",79072,79023,0,SST-174--Mousse tấm,"",SX THEO ĐƠN HÀNG,0.00,148.00,2026-07-14 09:43:01.713,2026-07-20 13:21:23.000,2026-07-14 00:00:00.000,2026-07-20 00:00:00.000,KK0010.07/26,XB0042.07/26,0,"",""
FB00047,A0200003710240PX,TP20,SPM090,DCM11,1540.00,2070.00,1070.00,tấm,"1800047200001474190001",A0200001474190WO,A0200000406883WO,WB2607-0013,NFD30-H70 TRẮNG,NFD30-H70H70,NFD30-H70,H70,"",B7,NFD30-H70H70,3.4110,1.0000,3.4110,1.0000,0.0000,0.00,"",79072,79023,0,SST-174--Mousse tấm,"",SX THEO ĐƠN HÀNG,0.00,148.00,2026-07-14 09:43:01.707,2026-07-20 13:21:23.137,2026-07-14 00:00:00.000,2026-07-20 00:00:00.000,KK0010.07/26,XB0042.07/26,0,"",""
FB00047,A0200003710233PX,TP20,SPM090,DCM11,1500.00,2070.00,1050.00,tấm,"1800047200001474191001",A0200001474191WO,A0200000406883WO,WB2607-0013,NFD30-H70 TRẮNG,NFD30-H70H70,NFD30-H70,H70,"",B7,NFD30-H70H70,3.2600,1.0000,3.2600,1.0000,0.0000,0.00,"",79072,79023,0,SST-174--Mousse tấm,"",SX THEO ĐƠN HÀNG,0.00,148.00,2026-07-14 09:43:01.710,2026-07-20 13:21:22.970,2026-07-14 00:00:00.000,2026-07-20 00:00:00.000,KK0010.07/26,XB0042.07/26,0,"",""
FB00047,A0200003710232PX,TP20,SPM090,DCM11,1500.00,2070.00,1060.00,tấm,"1800047200001474191002",A0200001474191WO,A0200000406883WO,WB2607-0013,NFD30-H70 TRẮNG,NFD30-H70H70,NFD30-H70,H70,"",B7,NFD30-H70H70,3.2910,1.0000,3.2910,1.0000,0.0000,0.00,"",79072,79023,0,SST-174--Mousse tấm,"",SX THEO ĐƠN HÀNG,0.00,148.00,2026-07-14 09:43:01.703,2026-07-20 13:21:22.960,2026-07-14 00:00:00.000,2026-07-20 00:00:00.000,KK0010.07/26,XB0042.07/26,0,"",""
FB00047,A0200003708813PN,TP20,SPM090,DCM11,1460.00,2070.00,1060.00,tấm,"1800047200001474191003",A0200001474191WO,A0200000406883WO,WB2607-0013,NFD30-H70 TRẮNG,NFD30-H70H70,NFD30-H70,H70,"",B7,NFD30-H70H70,3.2040,1.0000,0.0000,0.0000,3.2040,1.00,"",79072,79023,0,SST-174--Mousse tấm,"",SX THEO ĐƠN HÀNG,0.00,216.00,2026-07-14 09:43:01.700,,2026-07-14 00:00:00.000,,KK0010.07/26,,0,"",""
FB00047,A0200003710556PX,TP20,SPM090,DCM11,1450.00,2070.00,1060.00,tấm,"1800047200001474192001",A0200001474192WO,A0200000406883WO,WB2607-0013,NFD30-H70 TRẮNG,NFD30-H70H70,NFD30-H70,H70,"",B7,NFD30-H70H70,3.1820,1.0000,3.1820,1.0000,0.0000,0.00,"",79072,79023,0,SST-174--Mousse tấm,"",SX THEO ĐƠN HÀNG,0.00,168.00,2026-07-14 09:43:01.700,2026-07-21 09:56:22.477,2026-07-14 00:00:00.000,2026-07-21 00:00:00.000,KK0010.07/26,XB0045.07/26,0,"",""
FB00047,A0200003710570PX,TP20,SPM090,DCM11,1150.00,2070.00,1060.00,tấm,"1800047200001474193001",A0200001474193WO,A0200000406883WO,WB2607-0013,NFD30-H70 TRẮNG,NFD30-H70H70,NFD30-H70,H70,"",B7,NFD30-H70H70,2.5230,1.0000,2.5230,1.0000,0.0000,0.00,"",79072,79023,0,SST-174--Mousse tấm,"",SX THEO ĐƠN HÀNG,0.00,169.00,2026-07-14 09:43:01.697,2026-07-21 10:37:25.367,2026-07-14 00:00:00.000,2026-07-21 00:00:00.000,KK0010.07/26,XB0045.07/26,0,"",""
FB00047,A0200003708808PN,TP20,SPM090,DCM11,1910.00,2070.00,1020.00,tấm,"1800047200001474194001",A0200001474194WO,A0200000406883WO,WB2607-0013,NFD30-H70 TRẮNG,NFD30-H70H70,NFD30-H70,H70,"",B7,NFD30-H70H70,4.0330,1.0000,0.0000,0.0000,4.0330,1.00,"",79072,79023,0,SST-KHL--Mousse tấm,"",SX THEO ĐƠN HÀNG,0.00,216.00,2026-07-14 09:43:01.667,,2026-07-14 00:00:00.000,,KK0010.07/26,,0,"",""
FB00047,A0200003710234PX,TP20,SPM090,DCM11,1820.00,2070.00,1040.00,tấm,"1800047200001474195001",A0200001474195WO,A0200000406883WO,WB2607-0013,NFD30-H70 TRẮNG,NFD30-H70H70,NFD30-H70,H70,"",B7,NFD30-H70H70,3.9180,1.0000,3.9180,1.0000,0.0000,0.00,"",79072,79023,0,SST-174--Mousse tấm,"",SX THEO ĐƠN HÀNG,0.00,148.00,2026-07-14 09:43:01.670,2026-07-20 13:21:22.980,2026-07-14 00:00:00.000,2026-07-20 00:00:00.000,KK0010.07/26,XB0042.07/26,0,"",""
FB00047,A0200003711366PX,TP20,SPM090,DCM11,1800.00,2070.00,1030.00,tấm,"1800047200001475749001",A0200001458940WO,A0200000401865WO,WB2604-0029,NFD30-H70 TRẮNG,NFD30-H70H70,NFD30-H70,H70,"",B4,NFD30-H70H70,3.8380,1.0000,3.8380,1.0000,0.0000,0.00,"",79072,79023,0,"","",SX DƯ,0.00,2.00,2026-07-22 08:33:41.993,2026-07-22 10:55:18.627,2026-07-22 00:00:00.000,2026-07-22 00:00:00.000,KK0016.07/26,XB0048.07/26,0,"",""
FB00048,A0200003711014PX,TP20,SPM130,DCM16,2260.00,2050.00,1000.00,tấm,"1800048200001440999001",A0200001440999WO,A0200000395379WO,WB2601-0024,IFD30-H75 TRẮNG,IFD30-H75H75,IFD30-H75,H75,"","",IFD30-H75H75,9.2660,2.0000,4.6330,1.0000,4.6330,1.00,"",79073,79023,0,MÀU VÀNG/NỨT GIỮA,Sai màu + nứt giữa,"",0.00,0.00,2026-07-22 09:48:33.690,2026-07-22 09:48:34.943,2026-07-15 00:00:00.000,2026-07-15 00:00:00.000,XB0047.07/26,XB0047.07/26,0,"",""
FB00048,A0200003698702PN,TP20,SPM130,DCM16,1980.00,2200.00,1040.00,tấm,"1800048200001461440001",A0200001461440WO,A0200000402726WO,WB2605-0005,IFD30-H75 TRẮNG,IFD30-H75H75,IFD30-H75,H75,"",A6,IFD30-H75H75,4.5302,1.0000,4.5302,1.0000,0.0000,0.00,"",79073,79023,0,MINH DƯƠNG-MD-PO2604B067/HUỲNH LÊ-HL-PO 27-05-MT-1/6,"","",0.00,600.00,2026-05-08 14:18:33.363,2026-06-02 14:48:12.710,2026-05-31 00:00:00.000,2026-06-02 00:00:00.000,TONKHO,XB0008.06/26,0,"",""
FB00048,A0200003698954PN,TP20,SPM130,DCM16,1540.00,2080.00,1090.00,tấm,"1800048200001466255001",A0200001466255WO,A0200000404329WO,WB2605-0040,IFD30-H75 TRẮNG,IFD30-H75H75,IFD30-H75,H75,"",B3,IFD30-H75H75,3.4915,1.0000,3.4915,1.0000,0.0000,0.00,"",79073,79023,0,NHATGO-NG-PO 2605-0056- Gấp,"","",0.00,29.00,2026-06-01 09:39:26.717,2026-06-02 14:51:25.887,2026-05-31 00:00:00.000,2026-06-02 00:00:00.000,TONKHO,XB0003.06/26,0,"",""
FB00048,A0200003698955PN,TP20,SPM130,DCM16,1540.00,2080.00,1030.00,tấm,"1800048200001466255002",A0200001466255WO,A0200000404329WO,WB2605-0040,IFD30-H75 TRẮNG,IFD30-H75H75,IFD30-H75,H75,"",B3,IFD30-H75H75,3.2993,1.0000,3.2993,1.0000,0.0000,0.00,"",79073,79023,0,NHATGO-NG-PO 2605-0056- Gấp,"","",0.00,29.00,2026-06-01 09:39:26.740,2026-06-02 14:51:25.893,2026-05-31 00:00:00.000,2026-06-02 00:00:00.000,TONKHO,XB0003.06/26,0,"",""
FB00048,A0200003698953PN,TP20,SPM130,DCM16,2200.00,2080.00,1120.00,tấm,"1800048200001466256001",A0200001466256WO,A0200000404329WO,WB2605-0040,IFD30-H75 TRẮNG,IFD30-H75H75,IFD30-H75,H75,"",B3,IFD30-H75H75,5.1251,1.0000,5.1251,1.0000,0.0000,0.00,"",79073,79023,0,NHATGO-NG-PO 2605-0056- Gấp,"","",0.00,29.00,2026-06-01 09:39:26.697,2026-06-02 14:51:25.880,2026-05-31 00:00:00.000,2026-06-02 00:00:00.000,TONKHO,XB0003.06/26,0,"",""
FB00048,A0200003698952PN,TP20,SPM130,DCM16,1570.00,2080.00,1140.00,tấm,"1800048200001466257001",A0200001466257WO,A0200000404329WO,WB2605-0040,IFD30-H75 TRẮNG,IFD30-H75H75,IFD30-H75,H75,"",B3,IFD30-H75H75,3.7228,1.0000,3.7228,1.0000,0.0000,0.00,"",79073,79023,0,NHATGO-NG-PO 2605-0058,"","",0.00,29.00,2026-06-01 09:39:26.647,2026-06-02 14:51:25.943,2026-05-31 00:00:00.000,2026-06-02 00:00:00.000,TONKHO,XB0003.06/26,0,"",""
FB00048,A0200003700306PX,TP20,SPM130,DCM16,2120.00,2080.00,1060.00,tấm,"1800048200001466258001",A0200001466258WO,A0200000404329WO,WB2605-0040,IFD30-H75 TRẮNG,IFD30-H75H75,IFD30-H75,H75,"",B3,IFD30-H75H75,4.6742,1.0000,4.6742,1.0000,0.0000,0.00,"",79073,79023,0,NHATGO-NG-PO 2605-0058,"","",0.00,197.00,2026-06-01 09:39:26.610,2026-06-09 14:13:43.027,2026-05-31 00:00:00.000,2026-06-09 00:00:00.000,TONKHO,XB0022.06/26,0,"",""
FB00048,A0200003698951PN,TP20,SPM130,DCM16,2130.00,2080.00,1140.00,tấm,"1800048200001466259001",A0200001466259WO,A0200000404329WO,WB2605-0040,IFD30-H75 TRẮNG,IFD30-H75H75,IFD30-H75,H75,"",B3,IFD30-H75H75,5.0507,1.0000,5.0507,1.0000,0.0000,0.00,"",79073,79023,0,NHATGO-NG-PO 2605-0058,"","",0.00,29.00,2026-06-01 09:39:26.627,2026-06-02 14:51:25.933,2026-05-31 00:00:00.000,2026-06-02 00:00:00.000,TONKHO,XB0003.06/26,0,"",""
FB00048,A0200003698949PN,TP20,SPM130,DCM16,1540.00,2080.00,960.00,tấm,"1800048200001466568001",A0200001466568WO,A0200000404385WO,WB2605-0041,IFD30-H75 TRẮNG,IFD30-H75H75,IFD30-H75,H75,"",B3,IFD30-H75H75,3.0751,1.0000,3.0751,1.0000,0.0000,0.00,"",79073,79023,0,NHATGO-NG-PO 2605-0058,"","",0.00,29.00,2026-06-01 09:39:26.560,2026-06-02 14:51:25.983,2026-05-31 00:00:00.000,2026-06-02 00:00:00.000,TONKHO,XB0003.06/26,0,"",""
FB00048,A0200003702837PX,TP20,SPM130,DCM16,1810.00,2080.00,1120.00,tấm,"1800048200001468379001",A0200001468379WO,A0200000404997WO,WB2606-0012,IFD30-H75 TRẮNG,IFD30-H75H75,IFD30-H75,H75,"",B10,IFD30-H75H75,4.2170,1.0000,4.2170,1.0000,0.0000,0.00,"",79073,79023,0,ADX-ADX-PO357-06-2026-MT,"",SX THEO DON HANG,0.00,238.00,2026-06-12 12:05:04.080,2026-06-22 10:22:34.553,2026-06-12 00:00:00.000,2026-06-20 00:00:00.000,KK0008.06/26,XB0045.06/26,0,"",""
FB00048,A0200003701994PX,TP20,SPM130,DCM16,1840.00,2080.00,1090.00,tấm,"1800048200001468379002",A0200001468379WO,A0200000404997WO,WB2606-0012,IFD30-H75 TRẮNG,IFD30-H75H75,IFD30-H75,H75,"",B10,IFD30-H75H75,4.1720,1.0000,4.1720,1.0000,0.0000,0.00,"",79073,79023,0,ADX-ADX-PO357-06-2026-MT,"",SX THEO DON HANG,0.00,141.00,2026-06-12 12:05:04.100,2026-06-18 09:38:37.547,2026-06-12 00:00:00.000,2026-06-18 00:00:00.000,KK0008.06/26,XB0040.06/26,0,"",""
FB00048,A0200003701993PX,TP20,SPM130,DCM16,1820.00,2080.00,1050.00,tấm,"1800048200001468379003",A0200001468379WO,A0200000404997WO,WB2606-0012,IFD30-H75 TRẮNG,IFD30-H75H75,IFD30-H75,H75,"",B10,IFD30-H75H75,3.9750,1.0000,3.9750,1.0000,0.0000,0.00,"",79073,79023,0,ADX-ADX-PO357-06-2026-MT,"",SX THEO DON HANG,0.00,141.00,2026-06-12 12:05:04.120,2026-06-18 09:38:37.537,2026-06-12 00:00:00.000,2026-06-18 00:00:00.000,KK0008.06/26,XB0040.06/26,0,"",""
FB00048,A0200003702009PX,TP20,SPM130,DCM16,1570.00,2080.00,1090.00,tấm,"1800048200001468380001",A0200001468380WO,A0200000404997WO,WB2606-0012,IFD30-H75 TRẮNG,IFD30-H75H75,IFD30-H75,H75,"",B10,IFD30-H75H75,3.5600,1.0000,3.5600,1.0000,0.0000,0.00,"",79073,79023,0,NHATGO-NG-2606-0109,"",SX THEO DON HANG,0.00,141.00,2026-06-12 12:05:03.893,2026-06-18 09:42:11.690,2026-06-12 00:00:00.000,2026-06-18 00:00:00.000,KK0008.06/26,XB0041.06/26,0,"",""
FB00048,A0200003702008PX,TP20,SPM130,DCM16,2120.00,2080.00,1080.00,tấm,"1800048200001468381001",A0200001468381WO,A0200000404997WO,WB2606-0012,IFD30-H75 TRẮNG,IFD30-H75H75,IFD30-H75,H75,"",B10,IFD30-H75H75,4.7620,1.0000,4.7620,1.0000,0.0000,0.00,"",79073,79023,0,NHATGO-NG-2606-0109,"",SX THEO DON HANG,0.00,141.00,2026-06-12 12:05:03.857,2026-06-18 09:42:10.500,2026-06-12 00:00:00.000,2026-06-18 00:00:00.000,KK0008.06/26,XB0041.06/26,0,"",""
FB00048,A0200003702012PX,TP20,SPM130,DCM16,2130.00,2080.00,1030.00,tấm,"1800048200001468381002",A0200001468381WO,A0200000404997WO,WB2606-0012,IFD30-H75 TRẮNG,IFD30-H75H75,IFD30-H75,H75,"",B10,IFD30-H75H75,4.5630,1.0000,4.5630,1.0000,0.0000,0.00,"",79073,79023,0,NHATGO-NG-2606-0109,"",SX THEO DON HANG,0.00,141.00,2026-06-12 12:05:04.140,2026-06-18 09:42:11.750,2026-06-12 00:00:00.000,2026-06-18 00:00:00.000,KK0008.06/26,XB0041.06/26,0,"",""
FB00048,A0200003701022PX,TP20,SPM130,DCM16,2210.00,2080.00,1050.00,tấm,"1800048200001468382001",A0200001468382WO,A0200000404997WO,WB2606-0012,IFD30-H75 TRẮNG,IFD30-H75H75,IFD30-H75,H75,"",B10,IFD30-H75H75,4.8270,1.0000,4.8270,1.0000,0.0000,0.00,"",79073,79023,0,NHATGO-NG-2606-0110,"",SX THEO DON HANG,0.00,1.00,2026-06-12 12:05:04.160,2026-06-12 13:59:19.137,2026-06-12 00:00:00.000,2026-06-12 00:00:00.000,KK0008.06/26,XB0028.06/26,0,"",""
FB00048,A0200003702011PX,TP20,SPM130,DCM16,1520.00,2080.00,1120.00,tấm,"1800048200001468383001",A0200001468383WO,A0200000404997WO,WB2606-0012,IFD30-H75 TRẮNG,IFD30-H75H75,IFD30-H75,H75,"",B10,IFD30-H75H75,3.5410,1.0000,3.5410,1.0000,0.0000,0.00,"",79073,79023,0,NHATGO-NG-2606-0110,"",SX THEO DON HANG,0.00,141.00,2026-06-12 12:05:03.970,2026-06-18 09:42:11.740,2026-06-12 00:00:00.000,2026-06-18 00:00:00.000,KK0008.06/26,XB0041.06/26,0,"",""
FB00048,A0200003702010PX,TP20,SPM130,DCM16,1540.00,2080.00,1100.00,tấm,"1800048200001468383002",A0200001468383WO,A0200000404997WO,WB2606-0012,IFD30-H75 TRẮNG,IFD30-H75H75,IFD30-H75,H75,"",B10,IFD30-H75H75,3.5240,1.0000,3.5240,1.0000,0.0000,0.00,"",79073,79023,0,NHATGO-NG-2606-0110,"",SX THEO DON HANG,0.00,141.00,2026-06-12 12:05:03.950,2026-06-18 09:42:11.727,2026-06-12 00:00:00.000,2026-06-18 00:00:00.000,KK0008.06/26,XB0041.06/26,0,"",""
FB00048,A0200003706232PX,TP20,SPM130,DCM16,2180.00,2080.00,1100.00,tấm,"1800048200001468384001",A0200001468384WO,A0200000404997WO,WB2606-0012,IFD30-H75 TRẮNG,IFD30-H75H75,IFD30-H75,H75,"",B10,IFD30-H75H75,4.9880,1.0000,4.9880,1.0000,0.0000,0.00,"",79073,79023,0,NHATGO-NG-2606-0110,"",SX THEO DON HANG,0.00,477.00,2026-06-12 12:05:03.920,2026-07-02 09:39:09.110,2026-06-12 00:00:00.000,2026-07-02 00:00:00.000,KK0008.06/26,XB0005.07/26,0,"",""
FB00048,A0200003701206PX,TP20,SPM130,DCM16,1790.00,2080.00,1090.00,tấm,"1800048200001468385001",A0200001468385WO,A0200000404997WO,WB2606-0012,IFD30-H75 TRẮNG,IFD30-H75H75,IFD30-H75,H75,"",B10,IFD30-H75H75,4.0580,1.0000,4.0580,1.0000,0.0000,0.00,"",79073,79023,0,QA-QA-HAVAS-015,"",SX THEO DON HANG,0.00,26.00,2026-06-12 12:05:03.810,2026-06-13 14:38:17.397,2026-06-12 00:00:00.000,2026-06-13 00:00:00.000,KK0008.06/26,XB0030.06/26,0,"",""
FB00048,A0200003701212PX,TP20,SPM130,DCM16,2120.00,2080.00,1080.00,tấm,"1800048200001468386001",A0200001468386WO,A0200000404997WO,WB2606-0012,IFD30-H75 TRẮNG,IFD30-H75H75,IFD30-H75,H75,"",B10,IFD30-H75H75,4.7620,1.0000,4.7620,1.0000,0.0000,0.00,"",79073,79023,0,QA-QA-HAVAS-015-CNC,"",SX THEO DON HANG,0.00,26.00,2026-06-12 12:05:03.873,2026-06-13 14:43:13.360,2026-06-12 00:00:00.000,2026-06-13 00:00:00.000,KK0008.06/26,XB0031.06/26,0,"",""
FB00048,A0200003701205PX,TP20,SPM130,DCM16,2180.00,2080.00,1130.00,tấm,"1800048200001468387001",A0200001468387WO,A0200000404997WO,WB2606-0012,IFD30-H75 TRẮNG,IFD30-H75H75,IFD30-H75,H75,"",B10,IFD30-H75H75,5.1240,1.0000,5.1240,1.0000,0.0000,0.00,"",79073,79023,0,QA-QA-HAVAS-013-2,"",SX THEO DON HANG,0.00,26.00,2026-06-12 12:05:04.020,2026-06-13 14:38:17.353,2026-06-12 00:00:00.000,2026-06-13 00:00:00.000,KK0008.06/26,XB0030.06/26,0,"",""
FB00048,A0200003700951PX,TP20,SPM130,DCM16,2030.00,2080.00,1050.00,tấm,"1800048200001468388001",A0200001468388WO,A0200000404997WO,WB2606-0012,IFD30-H75 TRẮNG,IFD30-H75H75,IFD30-H75,H75,"",B10,IFD30-H75H75,4.4340,1.0000,4.4340,1.0000,0.0000,0.00,"",79073,79023,0,QA-QA-HAVAS-013-BN,"",SX THEO DON HANG,0.00,1.00,2026-06-12 12:05:03.750,2026-06-12 13:35:57.090,2026-06-12 00:00:00.000,2026-06-11 00:00:00.000,KK0008.06/26,XB0026.06/26,0,"",""
FB00048,A0200003700947PX,TP20,SPM130,DCM16,2050.00,2080.00,920.00,tấm,"1800048200001468388002",A0200001468388WO,A0200000404997WO,WB2606-0012,IFD30-H75 TRẮNG,IFD30-H75H75,IFD30-H75,H75,"",B10,IFD30-H75H75,3.9230,1.0000,3.9230,1.0000,0.0000,0.00,"",79073,79023,0,QA-QA-HAVAS-013-BN,"",SX THEO DON HANG,0.00,1.00,2026-06-12 12:05:03.660,2026-06-12 13:35:57.030,2026-06-12 00:00:00.000,2026-06-11 00:00:00.000,KK0008.06/26,XB0026.06/26,0,"",""
FB00048,A0200003700949PX,TP20,SPM130,DCM16,2010.00,2080.00,1040.00,tấm,"1800048200001468388003",A0200001468388WO,A0200000404997WO,WB2606-0012,IFD30-H75 TRẮNG,IFD30-H75H75,IFD30-H75,H75,"",B10,IFD30-H75H75,4.3480,1.0000,4.3480,1.0000,0.0000,0.00,"",79073,79023,0,QA-QA-HAVAS-013-BN,"",SX THEO DON HANG,0.00,1.00,2026-06-12 12:05:03.717,2026-06-12 13:35:57.067,2026-06-12 00:00:00.000,2026-06-11 00:00:00.000,KK0008.06/26,XB0026.06/26,0,"",""
FB00048,A0200003700948PX,TP20,SPM130,DCM16,2030.00,2080.00,1040.00,tấm,"1800048200001468388004",A0200001468388WO,A0200000404997WO,WB2606-0012,IFD30-H75 TRẮNG,IFD30-H75H75,IFD30-H75,H75,"",B10,IFD30-H75H75,4.3910,1.0000,4.3910,1.0000,0.0000,0.00,"",79073,79023,0,QA-QA-HAVAS-013-BN,"",SX THEO DON HANG,0.00,1.00,2026-06-12 12:05:03.703,2026-06-12 13:35:57.057,2026-06-12 00:00:00.000,2026-06-11 00:00:00.000,KK0008.06/26,XB0026.06/26,0,"",""
FB00048,A0200003700950PX,TP20,SPM130,DCM16,2020.00,2080.00,1040.00,tấm,"1800048200001468388005",A0200001468388WO,A0200000404997WO,WB2606-0012,IFD30-H75 TRẮNG,IFD30-H75H75,IFD30-H75,H75,"",B10,IFD30-H75H75,4.3700,1.0000,4.3700,1.0000,0.0000,0.00,"",79073,79023,0,QA-QA-HAVAS-013-BN,"",SX THEO DON HANG,0.00,1.00,2026-06-12 12:05:03.733,2026-06-12 13:35:57.080,2026-06-12 00:00:00.000,2026-06-11 00:00:00.000,KK0008.06/26,XB0026.06/26,0,"",""
FB00048,A0200003700952PX,TP20,SPM130,DCM16,2010.00,2080.00,1070.00,tấm,"1800048200001468388006",A0200001468388WO,A0200000404997WO,WB2606-0012,IFD30-H75 TRẮNG,IFD30-H75H75,IFD30-H75,H75,"",B10,IFD30-H75H75,4.4730,1.0000,4.4730,1.0000,0.0000,0.00,"",79073,79023,0,QA-QA-HAVAS-013-BN,"",SX THEO DON HANG,0.00,1.00,2026-06-12 12:05:03.767,2026-06-12 13:35:57.103,2026-06-12 00:00:00.000,2026-06-11 00:00:00.000,KK0008.06/26,XB0026.06/26,0,"",""
FB00048,A0200003706778PX,TP20,SPM130,DCM16,1570.00,2080.00,720.00,tấm,"1800048200001468485001",A0200001468485WO,A0200000405046WO,WB2606-0013,IFD30-H75 TRẮNG,IFD30-H75H75,IFD30-H75,H75,"",A4,IFD30-H75H75,2.3510,1.0000,2.3510,1.0000,0.0000,0.00,"",79073,79023,0,"","",SX THEO DON HANG,0.00,459.00,2026-06-15 12:45:00.060,2026-07-04 15:01:53.127,2026-06-15 00:00:00.000,2026-07-04 00:00:00.000,KK0010.06/26,XB0010.07/26,0,"",""
FB00048,A0200003702194PX,TP20,SPM130,DCM16,2270.00,2050.00,1070.00,tấm,"1800048200001469052001",A0200001469052WO,A0200000405180WO,WB2606-0017,IFD30-H75 TRẮNG,IFD30-H75H75,IFD30-H75,H75,"",B9,IFD30-H75H75,4.9790,1.0000,4.9790,1.0000,0.0000,0.00,"",79073,79023,0,QA-QA-HAVAS-019,"",SX THEO DON HANG,0.00,71.00,2026-06-16 10:27:00.603,2026-06-19 09:49:00.967,2026-06-16 00:00:00.000,2026-06-19 00:00:00.000,KK0011.06/26,XB0042.06/26,0,"",""
FB00048,A0200003701582PX,TP20,SPM130,DCM16,1570.00,2050.00,1110.00,tấm,"1800048200001469053001",A0200001469053WO,A0200000405180WO,WB2606-0017,IFD30-H75 TRẮNG,IFD30-H75H75,IFD30-H75,H75,"",B9,IFD30-H75H75,3.5730,1.0000,3.5730,1.0000,0.0000,0.00,"",79073,79023,0,QA-QA-HAVAS-018,"",SX THEO DON HANG,0.00,3.00,2026-06-16 10:27:00.620,2026-06-16 13:38:18.437,2026-06-16 00:00:00.000,2026-06-16 00:00:00.000,KK0011.06/26,XB0035.06/26,0,"",""
FB00048,A0200003701580PX,TP20,SPM130,DCM16,2250.00,2050.00,1110.00,tấm,"1800048200001469054001",A0200001469054WO,A0200000405180WO,WB2606-0017,IFD30-H75 TRẮNG,IFD30-H75H75,IFD30-H75,H75,"",B9,IFD30-H75H75,5.1200,1.0000,5.1200,1.0000,0.0000,0.00,"",79073,79023,0,QA-QA-HAVAS-018,"",SX THEO DON HANG,0.00,3.00,2026-06-16 10:27:00.623,2026-06-16 13:38:18.403,2026-06-16 00:00:00.000,2026-06-16 00:00:00.000,KK0011.06/26,XB0035.06/26,0,"",""
FB00048,A0200003701583PX,TP20,SPM130,DCM16,2540.00,2050.00,1120.00,tấm,"1800048200001469055001",A0200001469055WO,A0200000405180WO,WB2606-0017,IFD30-H75 TRẮNG,IFD30-H75H75,IFD30-H75,H75,"",B9,IFD30-H75H75,5.8320,1.0000,5.8320,1.0000,0.0000,0.00,"",79073,79023,0,QA-QA-HAVAS-016,"",SX THEO DON HANG,0.00,3.00,2026-06-16 10:27:00.610,2026-06-16 13:38:18.453,2026-06-16 00:00:00.000,2026-06-16 00:00:00.000,KK0011.06/26,XB0035.06/26,0,"",""
FB00048,A0200003706229PX,TP20,SPM130,DCM16,2100.00,2050.00,1110.00,tấm,"1800048200001469056001",A0200001469056WO,A0200000405180WO,WB2606-0017,IFD30-H75 TRẮNG,IFD30-H75H75,IFD30-H75,H75,"",B9,IFD30-H75H75,4.7790,1.0000,4.7790,1.0000,0.0000,0.00,"",79073,79023,0,QA-QA-HAVAS-016,"",SX THEO DON HANG,0.00,383.00,2026-06-16 10:27:00.627,2026-07-02 09:39:07.727,2026-06-16 00:00:00.000,2026-07-02 00:00:00.000,KK0011.06/26,XB0005.07/26,0,"",""
FB00048,A0200003701581PX,TP20,SPM130,DCM16,1880.00,2050.00,1110.00,tấm,"1800048200001469057001",A0200001469057WO,A0200000405180WO,WB2606-0017,IFD30-H75 TRẮNG,IFD30-H75H75,IFD30-H75,H75,"",B9,IFD30-H75H75,4.2780,1.0000,4.2780,1.0000,0.0000,0.00,"",79073,79023,0,QA-QA-HAVAS-017,"",SX THEO DON HANG,0.00,3.00,2026-06-16 10:27:00.613,2026-06-16 13:38:18.420,2026-06-16 00:00:00.000,2026-06-16 00:00:00.000,KK0011.06/26,XB0035.06/26,0,"",""
FB00048,A0200003706230PX,TP20,SPM130,DCM16,1750.00,2050.00,1090.00,tấm,"1800048200001469058001",A0200001469058WO,A0200000405180WO,WB2606-0017,IFD30-H75 TRẮNG,IFD30-H75H75,IFD30-H75,H75,"",B9,IFD30-H75H75,3.9100,1.0000,3.9100,1.0000,0.0000,0.00,"",79073,79023,0,NĂM SAO SÁNG-NSS-0206,"",SX THEO DON HANG,0.00,383.00,2026-06-16 10:27:00.660,2026-07-02 09:39:09.040,2026-06-16 00:00:00.000,2026-07-02 00:00:00.000,KK0011.06/26,XB0005.07/26,0,"",""
FB00048,A0200003706231PX,TP20,SPM130,DCM16,2540.00,2050.00,1000.00,tấm,"1800048200001469109001",A0200001469109WO,A0200000405217WO,WB2606-0018,IFD30-H75 TRẮNG,IFD30-H75H75,IFD30-H75,H75,"",B9,IFD30-H75H75,5.2070,1.0000,5.2070,1.0000,0.0000,0.00,"",79073,79023,0,"","",SX THEO DON HANG,0.00,383.00,2026-06-16 10:27:00.677,2026-07-02 09:39:09.077,2026-06-16 00:00:00.000,2026-07-02 00:00:00.000,KK0011.06/26,XB0005.07/26,0,"",""
